"","CO2.emissions","Air.Pollution","Protected.Land","Education","Women.Parliament","Child.Mortality","Water","GINI","Youth.Unemployment","Hunger","Violence","Internet","Protected.Sea","Sanitation","Poverty","Alternative.Energy","oneoverco2","oneoverpl","oneoverps"
"507",19.33835286,0.2602567391,0.97198836144,0.0356333,0.975,0.78,0,NA,0.2679999924,NA,0.9,0,0.99991088026,0.00800000000000001,NA,1,0.0517080383836587,1.02776152277919,0.999089948687776
"508",NA,0.2437592886,0.97198836144,0,0.9,0.72,0,NA,0.2679999924,NA,0.5,0,0.99991088026,0.00800000000000001,NA,1,NA,1.02776152277919,0.999089948687776
"509",NA,NA,0.97198836144,0.0448525,0.9,0.66,0,NA,0.275,NA,NA,0,0.99991088026,0.00800000000000001,NA,NA,NA,1.02776152277919,0.999089948687776
"510",NA,NA,NA,NA,0.9,0.61,NA,NA,NA,NA,NA,0,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"511",0.092587945,NA,NA,0.8136671,NA,19.84,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.99403287477,10.6851368517601,NA,0.999089948687776
"512",0.093574014,NA,NA,0.8347492,NA,19.38,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.99373075999,10.573729058386,NA,0.999089948687776
"513",0.098771623,NA,NA,0.81780695,NA,18.9,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.99503377306,10.0228899754392,NA,0.999089948687776
"514",0.092126541,NA,NA,0.8008647,NA,18.4,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.99386125412,10.7380773436007,NA,0.999089948687776
"515",0.099379813,NA,NA,0.7952276,NA,17.88,NA,25.88,NA,NA,NA,NA,0.99991088026,NA,60.57,0.991801282,9.96216241207781,NA,0.999089948687776
"516",0.108546445,NA,NA,0.7988944,NA,17.33,NA,26.4,NA,NA,NA,NA,0.99991088026,NA,57.92,0.99361245404,9.12854816968273,NA,0.999089948687776
"517",0.11835688,NA,NA,0.8026455,NA,16.76,NA,26.92,NA,NA,NA,NA,0.99991088026,NA,55.27,0.99636731394,8.3782350879145,NA,0.999089948687776
"518",0.119251149,NA,NA,0.7991471,NA,16.17,NA,27.5633333333333,NA,NA,NA,NA,0.99991088026,NA,59.0766666666667,0.99576037448,8.31592885653009,NA,0.999089948687776
"519",0.132629701,NA,NA,0.8005382,NA,15.57,NA,28.2066666666667,NA,NA,NA,NA,0.99991088026,NA,62.8833333333333,0.99496312801,7.48336629145043,NA,0.999089948687776
"520",0.128405298,NA,NA,0.8023641,NA,14.97,NA,28.85,NA,NA,NA,NA,0.99991088026,NA,66.69,0.99346024308,7.72765887838688,NA,0.999089948687776
"521",0.144650458,0.9168883727,0.98899126359,0.7975854,0.897,14.37,0.32,28.4333333333333,NA,NA,NA,1,0.99991088026,0.666,67.8666666666667,0.99403059188,6.86575252650424,1.01010992397418,0.999089948687776
"522",0.144999395,0.9576956535,0.98293118247,0.7686494375,0.898714285714286,13.76,0.311,28.0166666666667,0.08100000381,NA,NA,0.999989270771429,0.99991088026,0.655,69.0433333333333,0.99426040928,6.84934345104649,1.01633124126594,0.999089948687776
"523",0.157859354,0.8934761531,0.98293118247,0.739713475,0.900428571428571,13.17,0.303,27.6,0.08800000191,2.3,NA,0.999978541542857,0.99991088026,0.643,70.22,0.99483468596,6.29487640998465,1.01633124126594,0.999089948687776
"524",0.151502361,0.9113861009,0.98293118247,0.7107775125,0.902142857142857,12.57,0.295,28.945,0.08300000191,2.5,NA,0.999967812314286,0.99991088026,0.632,67.8025,0.9962623348,6.55727552965557,1.01633124126594,0.999089948687776
"525",0.161621139,0.8996070428,0.98293118247,0.68184155,0.903857142857143,11.99,0.287,30.29,0.07800000191,2.69,NA,0.999957083085714,0.99991088026,0.621,65.385,0.99501464732,6.14926205872903,1.01633124126594,0.999089948687776
"526",0.190340811,0.8724022773,0.98293118247,0.6529055875,0.905571428571429,11.42,0.279,31.635,0.07300000191,2.76,NA,0.999946353857143,0.99991088026,0.61,62.9675,0.99798752963,5.22627658351464,1.01633124126594,0.999089948687776
"527",0.196320875,1.195159577,0.9823082334,0.623969625,0.907285714285714,10.86,0.271,32.98,0.06199999809,2.62,NA,0.999935624628571,0.99991088026,0.599,60.55,0.99602559792,5.06788752077042,1.01697511119406,0.999089948687776
"528",0.200599318,1.079289427,0.9823082334,0.5950336625,0.909,10.32,0.264,33.1,0.07800000191,2.37,NA,0.9999248954,0.99991088026,0.587,60.06,0.99629848304,4.96033424081326,1.01697511119406,0.999089948687776
"529",0.188644999,1.092505035,0.9823082334,0.5660977,0.909,9.79,0.256,33.22,0.06400000095,2.11,NA,0.9996315187,0.99991088026,0.576,59.57,0.99572578488,5.27301012561897,1.01697511119406,0.999089948687776
"530",0.194174893,1.027741569,0.9823082334,0.5357915,0.909,9.29,0.248,33.34,0.08600000381,1.74,NA,0.9963829593,0.99991088026,0.566,59.08,0.99594007603,5.12360982823749,1.01697511119406,0.999089948687776
"531",0.210519056,1.002550617,0.95415057826,0.522039,0.909,8.81,0.24,33.46,0.09399999619,1.48,2.5,0.9928960577,0.99991088026,0.555,58.59,0.99653525124,4.72770642471097,1.0469553416611,0.999089948687776
"532",0.240902076,1.084255311,0.98189988701,0.509867,0.9445,8.36,0.233,33.412,0.09,1.27,2.7,0.9870192026,0.99991088026,0.544,56.966,0.9957771349,4.13390416707296,1.01739761415786,0.999089948687776
"533",0.246025688,1.127634826,0.98189988701,0.4988576,0.98,7.92,0.225,33.364,0.085,1.22,2.6,0.9860079711,0.99991088026,0.533,55.342,0.99689656605,4.04816198710476,1.01739761415786,0.999089948687776
"534",0.243437439,1.173902607,0.98189988701,0.5015457,0.98,7.5,0.217,33.316,0.06300000191,1.14,2.5,0.9836122335,0.99991088026,0.522,53.718,0.99703345531,4.09102633414516,1.01739761415786,0.999089948687776
"535",0.28144773,1.14044434,0.98189988701,0.5361769,0.98,7.09,0.21,33.268,0.07199999809,1.12,2.8,0.9800963666,0.99991088026,0.512,52.094,0.99714404741,3.54047809129144,1.01739761415786,0.999089948687776
"536",0.262365597,1.177123001,0.98189988701,0.5497639,0.852,6.69,0.202,33.22,0.08600000381,1.08,2.5,0.9758362674,0.99991088026,0.501,50.47,0.99730119481,3.79700314464383,1.01739761415786,0.999089948687776
"537",0.332278182,1.213359713,0.98189988701,0.5441173,0.849,6.3,0.195,33,0.09,1.08,2.9,0.9,0.99991088026,0.491,49.026,0.99745719613,3.00049644413867,1.01739761415786,0.999089948687776
"538",0.330927964,1.186447596,0.98189988701,0.536286,0.893,5.93,0.188,32.78,0.09199999809,1.07,2.6,0.82,0.99991088026,0.48,47.582,0.99758079642,3.01270187648305,1.01739761415786,0.999089948687776
"539",0.313815174,1.20516656,0.98189988701,0.5553998,0.937,5.57,0.18,32.56,0.09399999619,1.09,2.8,0.75,0.99991088026,0.47,46.138,0.99706886376,3.17646696407334,1.01739761415786,0.999089948687776
"540",0.350013411,1.179409592,0.98189988701,0.5182626,0.814,5.23,0.173,32.34,0.1089999962,1.08,2.8,0.69,0.99991088026,0.46,44.694,0.9987689417,2.84889399852589,1.01739761415786,0.999089948687776
"541",0.371563901,1.266780196,0.95281311099,0.5011153,0.814,4.91,0.166,32.12,0.08199999809,1.11,2.6,0.63,0.99991088026,0.45,43.25,0.99796155721,2.68410331037413,1.04842341594787,0.999089948687776
"542",NA,1.205693757,0.95281311099,0.492061,0.803,4.61,0.159,NA,0.08199999809,1.09,NA,0.5,0.99991088026,0.44,NA,0.99760363361,NA,1.04842341594787,0.999089948687776
"543",NA,NA,0.95281311099,0.4635111,0.803,4.34,0.152,NA,0.08899999619,1.14,2.7,0.425,0.99991088026,0.43,NA,NA,NA,1.04842341594787,0.999089948687776
"544",NA,NA,NA,NA,0.803,4.11,NA,NA,NA,1.18,NA,0.35,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"545",2.712103672,NA,NA,0.0917509,NA,2.73,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.368581565946146,NA,0.999089948687776
"546",2.746255447,NA,NA,0.0978305,NA,2.59,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.36399964229464,NA,0.999089948687776
"547",2.57353856,NA,NA,0.1166953,NA,2.46,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.38841911926928,NA,0.999089948687776
"548",2.721373607,NA,NA,0.1108824,NA,2.36,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.367326511478334,NA,0.999089948687776
"549",2.954536658,NA,NA,0.1029293,NA,2.27,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.338348028028418,NA,0.999089948687776
"550",3.330307367,NA,NA,0.0719599,NA,2.19,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.300182447859967,NA,0.999089948687776
"551",3.588764925,NA,NA,0.084610525,NA,2.11,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.27856977292183,NA,0.999089948687776
"552",3.674148148,NA,NA,0.0972611499999999,NA,2.04,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.272097874624237,NA,0.999089948687776
"553",3.674163194,NA,NA,0.109911775,NA,1.96,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.272096760664283,NA,0.999089948687776
"554",3.830980139,NA,NA,0.1225624,NA,1.88,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.260961686576215,NA,0.999089948687776
"555",4.143007527,0.1924381968,0.99875971758,0.1369814,0.963,1.81,0.0459999999999999,NA,NA,NA,NA,1,0.99991088026,0.177,NA,NA,0.241312303002484,1.00024034016952,0.999089948687776
"556",4.637044297,0.189187485,0.99875868135,0.112364966666667,0.953,1.74,0.042,NA,0.3290000153,NA,NA,0.99984495524,0.99991088026,0.169,NA,NA,0.215608117552224,1.00024137689875,0.999089948687776
"557",3.751830719,0.1785303649,0.99875868135,0.0877485333333332,0.943,1.68,0.039,NA,0.4159999847,0.18,NA,0.99968991048,0.99991088026,0.161,NA,NA,0.266465522928374,1.00024137689875,0.999089948687776
"558",4.259489366,0.1732746031,0.99875868135,0.0631321,0.933,1.63,0.035,NA,0.4359999847,0.22,NA,0.99953486572,0.99991088026,0.153,NA,NA,0.234714821255113,1.00024137689875,0.999089948687776
"559",2.850423524,0.1675054939,0.99875868135,0.0385156666666667,0.923,1.6,0.0309999999999999,NA,0.4220000076,0.25,NA,0.99937982096,0.99991088026,0.146,NA,NA,0.35070202359739,1.00024137689875,0.999089948687776
"560",3.149134573,0.1687887333,0.99875868135,0.0138992333333333,0.913,1.58,0.027,NA,0.3809999847,0.29,NA,0.9992247762,0.99991088026,0.138,NA,NA,0.317446755631033,1.00024137689875,0.999089948687776
"561",3.223931728,0.1600905977,0.99875868135,0,0.903,1.58,0.024,NA,0.2829999924,0.29,NA,0.9610535786,0.99991088026,0.13,NA,NA,0.31008408373971,1.00024137689875,0.999089948687776
"562",3.40915172,0.1610075851,0.99875868135,0,0.893,1.59,0.02,NA,0.3020000076,0.26,NA,0.9216571088,0.99991088026,0.123,NA,NA,0.293242084841903,1.00024137689875,0.999089948687776
"563",4.297535516,0.1528786189,0.99875868135,0,0.893,1.6,0.0159999999999999,NA,0.2460000038,0.28,7.520465066,0.8029750763,0.99991088026,0.115,NA,NA,0.232637370629556,1.00024137689875,0.999089948687776
"564",4.545526256,0.15779002,0.99875868135,0,0.893,1.62,0.013,NA,0.2220000076,0.27,8.622046949,0.7623752965,0.99991088026,0.107,NA,NA,0.219948141436621,1.00024137689875,0.999089948687776
"565",4.446678394,0.1478012413,0.99875971758,0,0.893,1.64,0.00900000000000001,NA,0.1979999924,0.33,7.5,0.6026321645,0.99991088026,0.0990000000000001,NA,NA,0.224836400345182,1.00024034016952,0.999089948687776
"566",4.551357456,0.1384024671,0.99875868135,0,0.893,1.65,0.005,NA,0.23,0.31,9.3,0,0.99991088026,0.0920000000000001,NA,NA,0.219666405739295,1.00024137689875,0.999089948687776
"567",4.557831585,0.1372867638,0.99875868135,0,0.893,1.66,0.002,NA,0.235,0.35,9.3,0,0.99991088026,0.0840000000000001,NA,NA,0.219354451103286,1.00024137689875,0.999089948687776
"568",4.684549039,0.1289992083,0.99875868135,0,0.867,1.65,0.002,NA,0.26,0.33,12.2,0,0.99991088026,0.0840000000000001,NA,NA,0.213422160706576,1.00024137689875,0.999089948687776
"569",4.755426976,0.1210502324,0.99875868135,0,0.867,1.62,0.002,NA,0.2220000076,0.4,8.1,0,0.99991088026,0.0840000000000001,NA,NA,0.210241848565279,1.00024137689875,0.999089948687776
"570",4.946203503,0.1119656143,0.99875868135,0,0.867,1.6,0.002,NA,0.2060000038,0.4,10.6,0,0.99991088026,0.0840000000000001,NA,NA,0.202134397623546,1.00024137689875,0.999089948687776
"571",4.988516785,0.1327263666,0.99875868135,0,0.867,1.57,0.002,NA,0.1979999924,0.42,12.7,0,0.99991088026,0.0840000000000001,NA,NA,0.200420209629578,1.00024137689875,0.999089948687776
"572",5.163162333,0.1350252858,0.99875868135,0,0.867,1.54,0.002,NA,0.1689999962,0.35,9.8,0,0.99991088026,NA,NA,NA,0.19364224738053,1.00024137689875,0.999089948687776
"573",5.89078427,0.131750802,0.99875868135,0,0.9,1.51,0.002,NA,0.185,0.32,9,0,0.99991088026,NA,NA,NA,0.16972787090862,1.00024137689875,0.999089948687776
"574",5.822387332,0.1220222086,0.99875868135,0,0.9,1.5,0.002,NA,0.2279999924,0.27,6.8,0,0.99991088026,NA,NA,NA,0.171721361295155,1.00024137689875,0.999089948687776
"575",5.361952382,0.1146916204,0.99875971752,0,0.9,1.48,0.002,NA,0.2470000076,0.25,11.1,0,0.99991088026,NA,NA,NA,0.186464456286496,1.00024034022955,0.999089948687776
"576",NA,0.1114768096,0.99875971752,0,0.9,1.47,0.002,NA,0.2570000076,0.23,9.6,0,0.99991088026,NA,NA,NA,NA,1.00024034022955,0.999089948687776
"577",NA,NA,0.99875971752,NA,0.9,1.46,0.002,NA,0.2639999962,0.24,7.4,0,0.99991088026,NA,NA,NA,NA,1.00024034022955,0.999089948687776
"578",NA,NA,NA,NA,0.833,1.44,NA,NA,NA,0.23,NA,0,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"579",NA,NA,NA,0.0365092,NA,2.33,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"580",NA,NA,NA,0.0260877,NA,2.23,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"581",NA,NA,NA,0.0223791,NA,2.13,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"582",NA,NA,NA,0.0169148,NA,2.06,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"583",NA,NA,NA,0.0130486999999999,NA,2,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"584",NA,NA,NA,0.0107223999999999,NA,1.94,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"585",NA,NA,NA,0.0104386,NA,1.88,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"586",NA,NA,NA,0.00797700000000001,NA,1.81,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"587",NA,NA,NA,0.0131534000000001,NA,1.74,NA,22.76,NA,NA,NA,NA,0.99991088026,NA,0.08,NA,NA,NA,0.999089948687776
"588",NA,NA,NA,0.0195918,NA,1.69,NA,22.528,NA,NA,NA,NA,0.99991088026,NA,0.068,NA,NA,NA,0.999089948687776
"589",NA,0.1243560326,0.93459725749,0.0338904999999999,NA,1.66,0.005,22.296,NA,NA,NA,1,0.99991088026,0.0479999999999999,0.056,0.9999621959,NA,1.06883596760724,0.999089948687776
"590",NA,0.2300085044,0.93350382903,0.0695717,NA,1.66,0.005,22.064,0.2070000076,NA,NA,0.999987851225,0.99991088026,0.0479999999999999,0.044,0.99996507873,NA,1.07008657314758,0.999089948687776
"591",8.563751566,0.2282024217,0.93340111367,0.0774022,NA,1.68,0.005,21.832,0.2020000076,NA,NA,0.99997570245,0.99991088026,0.0479999999999999,0.032,0.99996047516,0.116757618979838,1.07020420392304,0.999089948687776
"592",7.271325422,0.2000324826,0.93177713455,0.0874061,NA,1.71,0.005,21.6,0.2029999924,NA,NA,0.999963553675,0.99991088026,0.0479999999999999,0.02,0.99994813084,0.137507597910131,1.07206744565242,0.999089948687776
"593",6.445128092,0.2039459617,0.93157909242,0.0799701,NA,1.75,0.005,25.18,0.2010000038,NA,NA,0.9999514049,0.99991088026,0.049,0.19,0.99993891855,0.155131884710925,1.07229510947436,0.999089948687776
"594",6.093680596,0.2039040827,0.92834025247,0.0679090999999999,NA,1.79,0.005,28.76,0.2010000038,0.06,9.343764998,0.9997078746,0.99991088026,0.049,0.36,0.99993049849,0.164077507303059,1.07603216081753,0.999089948687776
"595",5.920977854,0.1996884394,0.92780019113,0.0559497,NA,1.8,0.005,29.2666666666667,0.2110000038,0.06,9.468630233,0.9970701706,0.99991088026,0.049,0.55,0.99994585598,0.168862502470277,1.07665783184581,0.999089948687776
"596",5.883075714,0.2059614043,0.92780019114,0.0605245999999999,NA,1.78,0.005,29.7733333333333,0.2160000038,0.06,10.00550548,0.9950979109,0.99991088026,0.049,0.74,0.99992875515,0.16995022644265,1.07665783183422,0.999089948687776
"597",5.72028692,0.1855813732,0.92779993403,0.1490987,NA,1.7,0.005,30.28,0.2139999962,0.08,10.19945145,0.9926131103,0.99991088026,0.05,0.93,0.99990302764,0.17478585045338,1.07665812987418,0.999089948687776
"598",5.562438864,0.1803737562,0.92779993402,0.12370532,NA,1.58,0.005,30.315,0.2110000038,0.11,9.636391446,0.9505118755,0.99991088026,0.05,0.63,0.99993242397,0.179744942731521,1.07665812988577,0.999089948687776
"599",5.34418061,0.1801002183,0.92852147605,0.09831194,NA,1.44,0.004,30.35,0.2120000076,0.14,10.1,0.8139601874,0.99991088026,0.0509999999999999,0.33,0.9999059715,0.187084417340203,1.07582237287244,0.999089948687776
"600",5.297721696,0.1827885557,0.92779975088,0.07291856,0.897,1.3,0.004,30.66,0.2120000076,0.18,9.8,0.5699383978,0.99991088026,0.0509999999999999,0.46,0.99989590484,0.188724763701951,1.07665834218037,0.999089948687776
"601",5.310737861,0.1807083711,0.92779975088,0.0475251799999999,0.897,1.18,0.004,29.97,0.2120000076,0.22,10,0.1049028685,0.99991088026,0.052,0.6,0.99990127391,0.188262302502205,1.07665834218037,0.999089948687776
"602",5.483469429,0.1846523662,0.92779975088,0.0221317999999999,0.897,1.09,0.004,28.095,0.2129999924,0.26,9,0,0.99991088026,0.0529999999999999,0.39,0.99990741568,0.182333042958056,1.07665834218037,0.999089948687776
"603",5.964810791,0.1866480471,0.92779330608,0,0.706,1.02,0.004,26.22,0.215,0.25,8.4,0,0.99991088026,0.0529999999999999,0.18,0.99989125455,0.167621809513067,1.07666581300045,0.999089948687776
"604",6.112425644,0.177435653,0.9277874187,0,0.709,0.94,0.004,27.92,0.2139999962,0.2,8.5,0,0.99991088026,0.054,0.18,0.99988159738,0.163574411178362,1.0766726377492,0.999089948687776
"605",6.437868284,0.1680261138,0.9277874187,0,0.709,0.87,0.004,28.63,0.2139999962,0.14,7.6,0,0.99991088026,0.054,0.1,0.99989182586,0.155306795525684,1.0766726377492,0.999089948687776
"606",6.305628975,0.1694397986,0.9277874187,0,0.709,0.79,0.004,28.74,0.2129999924,0.11,6.8,0,0.99991088026,0.055,0.13,0.99988958315,0.158563315515164,1.0766726377492,0.999089948687776
"607",6.592748741,0.1550706571,0.92778741871,0,0.682,0.72,0.004,27.22,0.2139999962,0.09,5.7,0,0.99991088026,0.055,0.1,0.99987757214,0.151658796729998,1.07667263773761,0.999089948687776
"608",6.341938992,0.2202603304,0.9277874187,0,0.682,0.66,0.004,27.67,0.2089999962,0.07,5,0,0.99991088026,0.055,0.16,0.99985525583,0.15765562324677,1.0766726377492,0.999089948687776
"609",6.556549631,0.2199436693,0.91722188937,0,0.682,0.61,0.004,27.7,0.2120000076,0.05,5.1,0,0.99991088026,0.0559999999999999,0.05,0.99985711336,0.152495986499686,1.08906138219609,0.999089948687776
"610",NA,0.1981514452,0.91722188931,0,0.682,0.56,0.004,26.46,0.2110000038,0.03,NA,0,0.99991088026,0.0559999999999999,0,0.99987464812,NA,1.08906138226726,0.999089948687776
"611",NA,NA,0.91722188925,0,0.734,0.52,0.004,NA,0.2079999924,0.02,NA,0,0.99991088026,0.0570000000000001,NA,NA,NA,1.08906138233842,0.999089948687776
"612",NA,NA,NA,NA,0.734,0.49,NA,NA,NA,NA,NA,0,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"613",13.7225524,NA,NA,0.1028895,NA,1.45,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.9295618971,0.0728674304475276,NA,0.999089948687776
"614",12.57881118,NA,NA,0.0871214,NA,1.39,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.92226457316,0.0794924491068554,NA,0.999089948687776
"615",11.92668478,NA,NA,0.0663750000000001,NA,1.33,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.90088404255,0.0838385670349682,NA,0.999089948687776
"616",10.31133527,NA,NA,0.0631866,NA,1.27,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.8459331676,0.096971245970749,NA,0.999089948687776
"617",10.69622222,NA,NA,0.0339977,NA,1.22,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.8300961286,0.0934822124317803,NA,0.999089948687776
"618",10.59483646,NA,NA,0.00933890000000004,NA,1.18,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.7949720824,0.0943766925598623,NA,0.999089948687776
"619",10.43079804,NA,NA,0,NA,1.14,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.7747009717,0.0958607515373256,NA,0.999089948687776
"620",10.44717278,NA,NA,0,NA,1.1,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.7648611997,0.0957105152313532,NA,0.999089948687776
"621",10.13514385,NA,NA,0,NA,1.07,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.7615717269,0.0986568476926262,NA,0.999089948687776
"622",10.81351494,NA,NA,0,NA,1.03,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.7741548343,0.092468317400096,NA,0.999089948687776
"623",10.88248576,0.3824924797,0.8836216761,0,0.915,1,0,NA,NA,NA,NA,0.999899326,0.99991088026,0,NA,0.7688656924,0.0918823272296908,1.13042674288591,0.999089948687776
"624",11.75259659,0.3971102723,0.96737588726,0,0.909,0.96,0,NA,0.1389999962,NA,NA,0.9979927355,0.99991088026,0,NA,0.7786990291,0.0850803405019706,1.03265685686318,0.999089948687776
"625",11.3859563,0.4029705466,0.96735804363,0,0.903,0.92,0,NA,0.1319999981,0.01,NA,0.9899958973,0.99991088026,0,NA,0.7779858093,0.0878197802515498,1.03267588530724,0.999089948687776
"626",10.80121355,0.3731771803,0.96698604224,0,0.897,0.87,0,NA,0.185,0.01,NA,0.9800553941,0.99991088026,0,NA,0.7807885896,0.0925736188579608,1.03307274729491,0.999089948687776
"627",11.20117436,0.3700291669,0.96462998413,0,0.891,0.82,0,NA,0.22,0.01,NA,0.930400531,0.99991088026,0,NA,0.7990698092,0.0892683837854493,1.03559336022583,0.999089948687776
"628",11.14518195,0.3613754725,0.96423055529,0,0.885,0.76,0,NA,0.2160000038,0.01,NA,0.900833701,0.99991088026,0,NA,0.798922951,0.0897168200273278,1.03602190639267,0.999089948687776
"629",11.77800034,0.3539385051,0.95570085509,0,0.879,0.71,0,NA,0.205,0.01,NA,0.7031588353,0.99991088026,0,NA,0.8005178473,0.0848968478763114,1.04525881280406,0.999089948687776
"630",11.42249676,0.3643312108,0.94766855455,0,0.873,0.67,0,NA,0.2129999924,0.01,NA,0.506191909,0.99991088026,0,NA,0.7819643489,0.0875388701909169,1.05410893531129,0.999089948687776
"631",11.6813428,0.3503688542,0.94330646391,0,0.873,0.63,0,NA,0.2039999962,0.01,NA,0.2113377299,0.99991088026,0,NA,0.7909963628,0.0855992686672403,1.05897824299475,0.999089948687776
"632",11.32793376,0.3332996411,0.93949725485,0,0.767,0.6,0,NA,0.2260000038,0.01,NA,0,0.99991088026,0,NA,0.7798352709,0.0882695601532054,1.06326732464465,0.999089948687776
"633",11.28725941,0.3294696644,0.8531790069,0,0.767,0.58,0,32.97,0.1530000019,0.01,2.1,0,0.99991088026,0,NA,0.7847290402,0.0885876168928333,1.17071479388052,0.999089948687776
"634",11.15688699,0.3109165879,0.8866183247,0,0.767,0.56,0,NA,0.1539999962,0.01,2.7,0,0.99991088026,0,NA,0.7923513521,0.0896227037338008,1.12661035962499,0.999089948687776
